8.567098950025620496e+00,-8.608178898594022466e-02,-5.197860412202363195e-02,-2.442288561969349903e-01,-7.970516019213641501e-03,-3.095436282749313706e-01,-2.300360936009065160e-01,-2.076409560257674869e-01,2.095703898846356106e-01,5.655969191309433847e-02,2.567304351338300372e-01,5.621231177581229588e-01,2.171860852172547707e-01,5.244135283009084825e-01,3.825532302465076140e-01,-5.608966458705062774e-02,-4.800148497421981020e-01,1.466978173577780931e-01,1.339423203215415470e-01,2.660317597674912715e-01,2.047264204996961823e+00,1.355704679280301361e+00,-2.077586506816245127e+00,-9.317698521474929718e-01,4.296490515693548451e-01,4.773993471992324378e-01,-3.733563009209748262e-01,1.829219334656660756e+00,-1.716408994313938896e+00,-2.018372918629791624e+00,1.799775686982660439e+00,6.553917266773921779e-02,-5.127810198309094014e-01,-1.022327186280410416e+00,-1.407396141692466296e+00,1.049896584631261343e+00,-2.628429332623952175e-01,2.915048176851921191e+00,-1.481409427851015925e+00,-1.413499079254067203e-01,-4.004462899860320238e-03,-2.636458455975136950e-01,7.449261079845036493e-01,-1.139956988732632182e+00,2.208429504317233338e-01,-1.509928665461050423e+00,7.215327126263504365e-01,5.226617507203442509e-02,-2.236274317428201264e-01,-3.652318774837314819e-01,-1.068148491139333078e+00,-1.235184873559077579e+00,-1.583134931680904911e+00,-8.819002756574771951e-01,-9.114005746514480810e-02,1.199702137066356089e+00,-2.430249239514400417e-01,-1.128114169634855335e+00,-8.209104673327640711e-01,8.231551420431806321e-01,1.573800716777044917e+00
-8.608178898594022466e-02,8.095343852571675214e+00,-3.143220318181250833e-02,3.115517342243497856e-01,-2.952534620164711798e-01,3.081034750488537491e-02,2.446696519007627857e-01,-3.928620692210246790e-01,-2.727634259281749851e-01,3.592527198344228068e-01,6.656034252119842620e-02,6.003820349749305896e-01,9.958674082171199704e-02,9.476283606604145315e-02,1.191524853206401696e-01,5.251449224907397961e-02,3.903210687700499060e-01,6.400952441031799722e-01,4.281451690344568184e-01,-5.223921775617344082e-02,-2.179180276235050673e-01,-1.253836453122603445e-01,-5.557836732195404750e-01,4.559137743887721750e-01,6.343535573478424616e-02,6.603877483638294077e-01,-9.438122132401418618e-01,-1.021404020561989867e+00,-8.040083611620920667e-01,-9.814395915348861354e-01,3.037227937766992514e-01,6.436258351113960385e-01,-2.651263220345001417e-03,-2.776490814390355499e-01,-1.567472347850708214e+00,2.102717948559420957e+00,-5.737525671956089646e-01,-7.044032581927412995e-01,4.134475167169315291e-01,-1.797485346640965431e-01,-1.535206968578343378e+00,5.484030736645503223e-01,-4.164183479205501581e-01,-4.017981065477648217e-01,-5.224963143835739121e-01,-5.774120952313466226e-01,8.161767955106200012e-02,-4.881626689995742230e-01,5.664756095093157473e-01,-1.023624275252603688e-01,5.568102945725102865e-02,4.475228648241083018e-01,-2.600017308622814549e-01,-1.046360331265312749e-02,-9.689587559510919323e-01,-1.364866906152290893e+00,6.335680929103190140e-01,-1.062957566632891870e+00,1.261112484004191236e-01,5.314847935514954019e-02,4.351290223681076319e-01
-5.197860412202363195e-02,-3.143220318181250833e-02,8.084775337475260670e+00,-8.664738600996958473e-01,5.925045321713246632e-02,-7.535003455084424151e-02,4.805417529707948776e-01,6.691264348256215078e-01,-2.498161486150127508e-01,1.334808879118083436e-01,4.754857018289654347e-01,-1.351483197716337070e+00,2.058662412883232873e-01,3.760329886693108276e-02,-1.009853620571155908e+00,-8.860891990318949807e-01,6.996288774441294933e-01,2.092946943241573710e-01,-1.855821264918526003e-01,-5.066685696215960516e-02,-9.077110797352977434e-01,1.890388182824440433e+00,1.480445114457359601e+00,3.924240732298418521e-01,5.805760457827285892e-01,-7.122235958441351933e-01,-1.476901489292166136e+00,1.472067080348333112e+00,2.757537085528410703e+00,2.606504300834986201e-03,3.644622800672206453e-01,-1.397647070215327192e+00,1.575984811793164520e+00,7.112335543377058533e-01,2.637894672205364777e-01,-6.711541167960066723e-01,7.936294686019167433e-01,-4.609810021101229949e-01,1.704882350594582929e+00,-7.167306460721805106e-01,-1.714521080771272687e-01,-6.939140273741046805e-01,-2.319546826556109775e-01,-1.277300455406671809e+00,-1.032018200162071908e+00,4.841021645679421948e-01,-4.301468921593134542e-01,4.724945793381471471e-01,-2.520786301414606467e-01,2.499807585639478580e-01,3.881180390065066543e-01,-5.674822616891449512e-01,-1.529319613319795490e+00,-4.699757975644185404e-01,-1.253939029621588208e+00,5.680929057044086239e-01,2.051973626796980421e-01,3.422823398410423379e-01,-3.117468768815733204e-01,3.376216620747056751e-01,-1.024416184016412990e+00
-2.442288561969349903e-01,3.115517342243497856e-01,-8.664738600996958473e-01,8.062400504745356855e+00,-1.816820712940397931e-01,-2.526233959214962410e-01,-1.377602816433079469e-01,-7.660199024868312445e-02,9.201493168227679043e-01,3.197636872866146396e-01,2.543100470833962179e-01,8.834093001760360275e-01,-6.405816172426320732e-02,-4.122286874088123554e-01,3.374687126273049897e-01,2.253896095998679239e-01,7.202217053022861304e-01,2.048494471968035496e-03,-1.965312572430691351e-02,-1.000279990487031451e-01,1.796753368616410829e-01,6.422468457310951395e-01,-2.029958340439951547e-01,9.443315702805327172e-01,-1.678429061063130501e+00,-1.931707063357761101e+00,1.501280021742046777e+00,7.031674012909729932e-01,2.551152378587403374e-02,1.081869675527006747e+00,-4.699085539496274389e-01,-4.988819943410888885e-02,1.070266910354020551e+00,-5.122338043372739458e-01,4.464513780397406095e-01,-2.387195654916242082e-01,-1.699425813894622106e+00,1.889032244885764600e+00,1.170537676699398455e+00,-7.349680433597189921e-01,-4.312404193897090288e-01,5.634751341257367152e-02,1.202469384963407828e+00,3.069068074595084905e-01,7.400629142214878442e-01,-7.961029441023366182e-01,1.789498273074180690e-01,-1.893050764893171367e+00,1.494189814019903473e+00,4.981339110167828932e-01,4.352573990357890277e-01,-6.702948663170590904e-02,-8.801383314586881390e-01,-1.210579492820622827e+00,3.912849473237269837e-01,1.202888868533015465e+00,1.498609949885046921e+00,1.999354135539312405e-01,-8.719036036424878677e-01,3.517919178024530580e-01,2.770484884181779739e-01
-7.970516019213641501e-03,-2.952534620164711798e-01,5.925045321713246632e-02,-1.816820712940397931e-01,8.132753168967104429e+00,2.293339401954467005e-01,-7.827985072566183700e-01,-2.986398261322584236e-01,-1.842259408270320586e-02,5.736911790502076114e-01,-7.076953480742416147e-01,-3.594141601743715275e-02,-2.083530429384184424e-01,2.221585119597824232e-01,8.155463756354155991e-02,3.648262888590045327e-01,-3.808646453745767602e-01,-2.242897357008078602e-02,2.667052274346627949e-01,5.842545801570199204e-01,4.091926845188982309e-01,3.454004842667529052e-01,2.606355015871463010e+00,7.344413319000572260e-01,-6.259726122309903218e-01,-6.777455451727731894e-01,-1.936565722165065617e+00,-1.244902698284140241e+00,1.511034293201945600e+00,-1.418030239429530548e+00,-1.179931611280524484e+00,-1.562717358449944971e+00,1.933349541218731593e+00,-9.459215669006263427e-01,-1.747143704689798627e+00,8.911997021816620013e-01,1.132732405110340457e+00,-1.195218591030415167e+00,-2.126579806500833725e-01,1.589237484650087406e+00,6.939321541255952797e-01,-3.355495180021257906e-01,-1.242208179840186943e+00,-1.142596817559997785e-01,9.216912654020522622e-01,5.278133590213237580e-01,7.348804467855092337e-01,-2.795627016378769703e-02,5.023263635657777837e-02,1.843973035461374255e-01,4.946407254291878552e-01,1.125306142959459077e+00,-5.339178148032073246e-01,-1.170257054419589826e+00,2.936407906622726105e-01,1.319593104083927326e-01,8.397083618755348811e-01,-4.135161665305372991e-01,7.397047715374464039e-01,-7.392357552668687298e-03,-1.198640673415905661e-01
-3.095436282749313706e-01,3.081034750488537491e-02,-7.535003455084424151e-02,-2.526233959214962410e-01,2.293339401954467005e-01,7.948531961092228038e+00,-3.850555772710247647e-03,-1.158506639606407956e-01,-9.622298733772946533e-02,-3.969270215156428527e-01,7.969301880009941330e-01,-3.435375548633062825e-01,-1.077199725928571217e-01,3.414739895498232203e-01,-2.437192675262298547e-01,-2.546334072323774289e-01,5.407479052887794735e-01,-5.891819396482766286e-02,-3.416809233848672744e-01,-1.206283887997580406e-01,-5.074219687680588953e-01,-1.500786616463853085e-01,1.429493216045590431e+00,4.549859857047661160e-01,4.188115639063096363e-01,-1.594695967538234171e+00,-1.796304056241356362e+00,9.196423990041688867e-01,9.014507394803537021e-01,1.545848168771792430e+00,-6.409598537385961803e-02,-9.050593292189246242e-01,-1.622185352891251542e+00,-6.758578404500904524e-01,6.721878111074897078e-01,6.243415794151675469e-01,4.189879032067777564e-01,-4.166076963655470644e-01,-1.597407172840343836e+00,-1.099511730652925401e+00,7.473271298633474835e-01,2.525029065842487319e-01,-9.845633592986916538e-01,1.141501413827167521e+00,2.281197945771293312e-01,3.018580927731199237e-01,1.372144265358769211e+00,1.013467660529189018e+00,-5.348676089384721832e-01,-2.844519869369202536e-01,-1.547254052548491465e+00,1.234523477670377956e+00,2.879660358498516981e-01,-5.942049638314425009e-01,6.981574600802319397e-01,-1.564173399911326923e-01,-1.405818735980170597e+00,8.922975999506504996e-02,4.610842887482976549e-01,8.981857249885664141e-01,8.140401269572724585e-01
-2.300360936009065160e-01,2.446696519007627857e-01,4.805417529707948776e-01,-1.377602816433079469e-01,-7.827985072566183700e-01,-3.850555772710247647e-03,8.080999354051913386e+00,-4.153311149514568590e-02,6.695534840810272170e-01,4.080524760772836768e-01,8.475851571575341303e-01,-6.575941123825000956e-01,-6.577107818658531890e-01,-1.989708113838014880e-01,1.633217990452517704e-03,-7.239380926281586692e-01,1.861803152697344768e-03,3.632417133501866791e-01,-1.666495418094382508e-01,-8.271484265677905845e-03,1.587021978957495305e+00,-4.978375549789774701e-01,1.391007879940320269e-01,1.643304644572572970e+00,-2.332105971790369381e+00,-5.644028980169401022e-01,5.737338110866053720e-01,6.268250480831139004e-02,-8.809926738546369762e-01,5.706874027097851299e-01,-1.162603396424810587e+00,-7.247278826148298991e-01,-1.044692495260582055e+00,1.195501345438809926e+00,2.128330505024933761e-01,5.643899333567218290e-01,-9.133784468918951793e-01,-3.684711482595791621e-01,3.144246844039241484e+00,-9.090339453216110810e-01,-9.257282785382836554e-01,-7.068578949832510228e-01,3.438507216849067682e-01,2.831006027638172107e-01,-1.420720586312798073e-01,-5.070859126956961394e-01,-1.140979982670360160e+00,-1.192315897123313206e+00,1.776699719205698247e-01,-9.540037757380531724e-01,-1.405149634045282703e+00,8.899978931189622688e-01,7.165732067932188976e-01,4.280176441197578452e-01,1.163367480449274127e-01,6.045065286700405105e-01,7.714022226464896104e-01,6.473600819912221811e-03,-1.921217954562340902e-01,2.331060442253086173e-01,4.739524606039577370e-02
-2.076409560257674869e-01,-3.928620692210246790e-01,6.691264348256215078e-01,-7.660199024868312445e-02,-2.986398261322584236e-01,-1.158506639606407956e-01,-4.153311149514568590e-02,7.156955557956722558e+00,-3.864423555369355667e-01,6.110021915937705606e-01,-6.945848144926630718e-01,-1.559871836852957938e-01,4.779625237485044670e-02,-4.322715076806400436e-01,6.711750492815561353e-01,-7.475214902186241295e-01,-5.177765463328375395e-01,5.814754290434022144e-01,3.022548863125231189e-01,1.116700851176299081e-01,4.809878649241144943e-01,2.197359348645174792e-01,-7.956440273390353868e-01,1.270126862493727193e+00,9.828170453433004994e-01,-2.021878993964639493e-01,-3.272101708729895364e-01,5.625929897310777417e-01,-6.337512585797979714e-01,4.095106946305911988e-01,2.415075999426548048e-01,2.858377328293071340e-01,1.599823802650559568e+00,5.270211680441695412e-01,6.080399797779820759e-01,-1.018429756976934275e+00,1.544546890789196159e+00,-1.648210868404140494e-01,-1.054878980577047820e-01,-7.224722603735964643e-01,-8.564788763061886856e-01,1.722106358567632389e+00,2.273013717049348903e-01,6.872852577569070476e-02,1.442865111731866490e+00,-2.965952971328106869e-01,7.660064222741718581e-03,-2.498761597133643819e-01,-7.733977693363813799e-01,6.699288094297570773e-01,3.736742897347299919e-01,-1.155052149129842526e-01,-5.435259200241061572e-01,6.699296848440139396e-02,8.253680623533898864e-01,5.269054643495941770e-01,9.914637683449251115e-01,9.266230381754457790e-01,6.306373526853553679e-01,2.201086840110138831e-01,-4.949607709653132681e-01
2.095703898846356106e-01,-2.727634259281749851e-01,-2.498161486150127508e-01,9.201493168227679043e-01,-1.842259408270320586e-02,-9.622298733772946533e-02,6.695534840810272170e-01,-3.864423555369355667e-01,8.547291022866923882e+00,2.034925929944140788e-01,2.936194031062251408e-01,7.345616965089162009e-02,-6.889668459815156965e-01,4.286995791056423255e-01,-8.361045302444845839e-02,4.715283653294111699e-01,8.017541402513770343e-01,-3.677507527712761126e-01,-1.247779329102878254e-01,-1.110442788889445032e+00,1.711605308878018761e+00,-9.980119065620246532e-01,-1.192653097801240625e+00,-3.133322220201605335e-01,-1.229930394564498597e+00,2.682411124243302969e-01,3.857063008203320265e-01,-2.198338494046969682e-01,7.729095395502850740e-01,1.241816422775998546e-01,8.775551683433634176e-02,-6.618862496594427602e-01,-5.862065472810535915e-01,7.851826534562594828e-01,5.253104572863876998e-01,-8.457605395456450070e-01,1.462576557568372237e+00,-4.986002063630413095e-01,9.315909775547149829e-01,3.398441701252147285e-02,-1.890586019288472031e+00,-1.662965507641297469e+00,-8.435088346653786262e-01,6.238129535085644717e-01,-8.100281426487904168e-01,-3.373426737983448165e-01,3.106368320762578628e-01,-5.823118684674024603e-01,-3.025965068366325283e-01,5.496450698272918600e-03,5.317010139780697919e-01,7.973826701705031272e-01,3.960382293978905732e-01,-6.855771788001253642e-01,-2.994217375386722391e-01,-2.749967118327497073e-01,9.119238715192931055e-01,-5.536655352278471165e-01,-3.788418248258712540e-01,3.548053812327410794e-01,6.002891665404340715e-01
5.655969191309433847e-02,3.592527198344228068e-01,1.334808879118083436e-01,3.197636872866146396e-01,5.736911790502076114e-01,-3.969270215156428527e-01,4.080524760772836768e-01,6.110021915937705606e-01,2.034925929944140788e-01,7.183457176969263003e+00,2.595920645461152060e-02,-4.484000226274422185e-01,-1.297560818505691660e-01,-5.315474100397701296e-01,2.825263059150460165e-01,1.630858725960908917e-01,2.587369870893411750e-01,2.567751820647314887e-01,4.557072951207270517e-01,4.033954499847787201e-01,-9.403341287042308316e-01,3.661420341316985461e-01,-7.182172013090929452e-01,1.273131576258373032e+00,4.439817657639580362e-01,-9.461017324178583321e-01,6.086810195773045828e-01,7.734921110480490469e-01,2.352879273157174322e-01,-3.887521367182844578e+00,-1.113065312922844274e+00,8.829250696003717591e-01,-6.061189135801344774e-01,2.044334704262008362e+00,4.154295977109735971e-01,4.795450522177714392e-01,-1.529385567189445627e+00,-3.791494902251246191e-01,-1.211403945445002073e+00,6.589666113382115498e-01,1.075994998776457212e+00,1.649714378612945620e-01,-1.425150092812685898e+00,1.026280893011167095e+00,-1.639591194876506286e-01,4.700808396089123375e-01,-3.245131186120101541e-01,8.028690685030441809e-01,1.055067210492294016e+00,1.293086721380858783e+00,-7.328450144221944074e-01,8.447610895298630629e-01,7.600082621121390103e-02,5.722915728902921995e-01,2.000578766736446745e+00,8.650843913296635268e-02,7.846973418341028628e-02,1.100114067464453421e-02,1.109892031780783217e+00,3.309858082208045338e-01,-7.837469358489745908e-01
